,Cod_Estab,measure_L,measure_M,Cod_Personal,LastGrade,G4,G5,G6,G7,G8,G9,measure_L_std,measure_M_std,studentPerformace
92,22-04-0218-43,2.283,0.775,E765EJP,6,1,1,1,0,0,0,2.6905440220247288,1.2008718260178621,-2.4541673442983396
93,22-04-0198-43,0.488,-0.154,E796URB,9,1,1,1,1,1,1,0.4174942436184794,-0.3708538851099686,0.2646705001452775
94,13-27-1319-43,-1.084,-0.912,C019NRA,6,1,1,1,0,0,0,-2.970585587311826,-1.1497291294192509,3.211789393859389
95,13-27-1332-43,-0.684,-1.466,C025DWY,4,1,0,0,0,0,0,-1.73495816427466,-2.699926995813079,3.4335442843964112
96,13-27-1319-43,-0.209,-2.146,C218MXV,5,1,1,0,0,0,0,-0.5727420551182394,-2.705393324269421,2.6153137003870466
97,13-27-1319-43,-0.467,-0.918,C317MXY,3,0,0,0,0,0,0,-1.2797633480393198,-1.1572931368496406,2.02113159680811
98,13-27-1332-43,0.075,-2.024,C319RPC,6,1,1,1,0,0,0,0.1902366408195899,-3.7275936149561204,2.798175294030871
99,13-27-1332-43,-0.911,-0.969,C320VCH,3,0,0,0,0,0,0,-2.3107410638219523,-1.7846038601247434,3.19381705812053
100,13-27-1332-43,-0.335,-0.783,C324QJE,6,1,1,1,0,0,0,-0.8497236623275017,-1.4420483204103964,1.9182254725480337
101,13-27-1332-43,-0.911,-0.146,C324XJC,5,1,1,0,0,0,0,-2.3107410638219523,-0.26888768171126165,2.122413903816742
102,13-27-1332-43,-0.412,-0.928,C324YJC,3,0,0,0,0,0,0,-1.045033280235614,-1.709094305671581,2.245142725317433
103,13-27-1332-43,-0.467,-0.519,C419TLM,5,1,1,0,0,0,0,-1.18454015016998,-0.9558404575900329,1.8113760142436763
104,13-27-1319-43,-1.165,-1.737,C528ZQH,3,0,0,0,0,0,0,-3.1925573885777463,-2.1897801510978496,4.103974552504578
105,13-27-1319-43,-0.684,-0.754,C618BUT,6,1,1,1,0,0,0,-1.8744285440233293,-0.9505436004189859,2.2956249905458335
106,13-27-1332-43,-0.545,-0.969,C719RXZ,4,1,0,0,0,0,0,-1.3823862566223535,-1.7846038601247434,2.537144516330265
107,13-27-1332-43,-1.276,-0.147,C721YGV,6,1,1,1,0,0,0,-3.23655938247729,-0.2707293781613388,2.7785940847672888
108,13-27-1319-43,-0.684,-0.088,C917JCJ,5,1,1,0,0,0,0,-1.8744285440233293,-0.11093877564571718,1.7021396992742617
109,13-27-1316-43,0.534,0.0,C917RBE,9,1,1,1,1,1,1,0.7625749682169087,0.0,-0.2415653961538425
110,13-27-1316-43,-0.752,0.0,C918CSS,6,1,1,1,0,0,0,-1.0738883447548977,0.0,1.0574584493428532
111,13-27-1332-43,-1.084,-0.007,C918STB,6,1,1,1,0,0,0,-2.7495535819791397,-0.012891875150539942,2.2518544278076895
112,13-27-1319-43,0.191,-1.109,C919SDX,9,1,1,1,1,1,1,0.5234149881702571,-1.3980807067170495,0.9158556468817319
113,13-27-1319-43,-1.165,-3.376,D076AAT,6,1,1,1,0,0,0,-3.1925573885777463,-4.256014847499332,5.56451868522846
114,13-27-1332-43,-0.042,-1.325,D142XZV,6,1,1,1,0,0,0,-0.10653251885897036,-2.4402477963522036,2.098118528310931
115,13-27-1332-43,-0.412,-0.677,D144DMT,6,1,1,1,0,0,0,-1.045033280235614,-1.2468284967022203,1.918384290651272
116,13-27-1332-43,-0.042,-0.581,D163CSB,6,1,1,1,0,0,0,-0.10653251885897036,-1.0700256374948152,1.1295596622088433
117,13-27-1316-43,0.375,0.128,D244RTW,9,1,1,1,1,1,1,0.5355161293658067,0.29445329353567856,-0.28909317375675087
118,13-27-1319-43,-0.467,-0.088,D257AZN,9,1,1,1,1,1,1,-1.2797633480393198,-0.11093877564571718,1.2815027803585537
119,13-27-1319-43,-0.752,-0.969,D339WWJ,6,1,1,1,0,0,0,-2.0607752413823737,-1.221587200007954,2.619028078298077
120,13-27-1316-43,-0.335,-0.288,D378PDX,9,1,1,1,1,1,1,-0.47839440890012064,-0.6625199104552767,1.104545900080284
121,13-27-1332-43,-0.087,-0.58,D438NIC,3,0,0,0,0,0,0,-0.22067450335072428,-1.068183941044738,1.2089962630452054
122,13-27-1319-43,-0.467,-0.754,D459CJA,6,1,1,1,0,0,0,-1.2797633480393198,-0.9505436004189859,1.8749880716301255
123,13-27-1316-43,-0.285,0.305,D461NBS,7,1,1,1,1,0,0,-0.40699225831801306,0.701626988502984,0.08977503793537916
124,13-27-1319-43,-0.605,-0.754,D534GXP,6,1,1,1,0,0,0,-1.657937527973851,-0.9505436004189859,2.1424898910327412
125,13-27-1316-43,-0.412,-0.43,D550WBY,3,0,0,0,0,0,0,-0.5883537207965662,-0.9891790329714201,1.4132288433665283
126,13-27-1316-43,-0.042,0.525,D697XMG,9,1,1,1,1,1,1,-0.05997780648897035,1.2077185867674316,-0.5134231702028552
127,13-27-1316-43,-0.162,-0.014,D756GMX,9,1,1,1,1,1,1,-0.23134296788602848,-0.03220582898046484,0.4842483767833661
128,13-27-1319-43,-0.285,-0.912,D762RMV,6,1,1,1,0,0,0,-0.7810118933430538,-1.1497291294192509,1.6629926278978653
129,13-27-1316-43,-0.087,-0.519,D785YJQ,6,1,1,1,0,0,0,-0.12423974201286714,-1.1939160886329465,1.2296584137563302
130,13-27-1319-43,-0.209,-0.918,D798LAA,6,1,1,1,0,0,0,-0.5727420551182394,-1.1572931368496406,1.5210194996640884
131,13-27-1332-43,-0.467,0.12,D863QLK,6,1,1,1,0,0,0,-1.18454015016998,0.22100357400925616,0.9795089235995447
132,13-27-1319-43,-0.545,-1.41,D889QWL,9,1,1,1,1,1,1,-1.4935139714805767,-1.7775417461416048,2.6107588528739774
133,13-27-1316-43,1.398,-0.299,D928RCS,9,1,1,1,1,1,1,1.9964041302757272,-0.687824490368499,-0.6281180339673597
134,13-27-1332-43,-0.467,-1.109,D936CLN,6,1,1,1,0,0,0,-1.18454015016998,-2.0424413631355423,2.579453609674095
135,13-27-1319-43,-0.684,-0.783,D946BBN,6,1,1,1,0,0,0,-1.8744285440233293,-0.98710296966587,2.32146744316877
136,13-27-1332-43,0.075,-1.109,D949EHK,6,1,1,1,0,0,0,0.1902366408195899,-2.0424413631355423,1.607004107897255
137,13-27-1332-43,-0.684,-0.918,D950WWK,6,1,1,1,0,0,0,-1.73495816427466,-1.6906773411708096,2.7201433991491752
138,13-27-1316-43,0.075,-0.519,D956EYW,6,1,1,1,0,0,0,0.10710322587316133,-1.1939160886329465,1.066017773810401
139,13-27-1316-43,-1.084,-0.912,E233CVG,6,1,1,1,0,0,0,-1.5479986246200919,-2.0979797164417096,2.8758042502005674
140,13-27-1316-43,-0.209,-0.286,E274DVU,9,1,1,1,1,1,1,-0.2984609894332096,-0.6579190777437817,0.9740176899870119
141,13-27-1316-43,1.32,0.526,E728QSW,9,1,1,1,1,1,1,1.8850167753676397,1.210019003123179,-1.8908427770381442
142,13-27-1316-43,-0.752,-0.783,E955NAH,6,1,1,1,0,0,0,-1.0738883447548977,-1.8012260065502836,2.330677837323507
143,09-13-0375-43,-0.209,0.394,C018QDG,6,1,1,1,0,0,0,-0.36920437413553475,0.7823334246470716,0.005997381447484629
144,09-13-3878-43,0.601,2.182,C018TDN,4,1,0,0,0,0,0,0.9199428207406342,4.2068188470872006,-3.326522794696248
145,09-13-0375-43,0.715,-0.088,C020FPB,5,0,0,0,0,1,1,1.2630675957268294,-0.1747343689567063,-0.4720760716984384
146,09-13-0373-43,0.601,0.925,C023AWF,7,1,1,1,1,0,0,0.6399562946981363,1.5036933398918337,-1.217735634687976
147,09-13-3878-43,0.375,0.787,C025RKJ,3,0,0,0,0,0,0,0.5740075836568017,1.5173081726203608,-1.1807105760501568
148,09-13-0375-43,0.305,-0.288,C030IZW,3,0,0,0,0,0,0,0.5387910723030531,-0.5718579347674024,0.3209533430828821
149,09-13-3878-43,-1.579,0.128,C079IRK,8,1,1,1,1,1,0,-2.416954598917573,0.24677947407294304,1.8330382836572672
150,09-13-0373-43,-0.752,-0.014,C080XMY,3,0,0,0,0,0,0,-0.8007439827171356,-0.02275860190106559,0.8803367642681588
151,09-13-3878-43,1.454,0.925,C120VMK,4,1,0,0,0,0,0,2.2256187376986394,1.7833672931052524,-2.5370463487468458
152,09-13-0375-43,0.534,-0.088,C122WIB,9,1,1,1,1,1,1,0.9433260085568209,-0.1747343689567063,-0.2459065951850909
153,09-13-0373-43,0.83,0.046,C270IPP,3,0,0,0,0,0,0,0.8837998745415194,0.0747782633892155,-0.3801718954590692
154,09-13-3878-43,0.83,0.79,C274JLU,6,1,1,1,0,0,0,1.270470118493721,1.5230920665439454,-1.6774423455032816
155,09-13-0373-43,1.908,0.261,C287UQN,7,1,1,1,1,0,0,2.031674892319541,0.42428536401272277,-1.4391757553118405
156,09-13-0373-43,-0.209,0.046,C318IYU,6,1,1,1,0,0,0,-0.2225471973243103,0.0747782633892155,0.4024036221664347
157,09-13-3878-43,1.262,0.79,C318JYZ,4,1,0,0,0,0,0,1.9317268548663569,1.5230920665439454,-2.1451828456678843
158,09-13-3878-43,0.42,0.046,C318LYZ,5,1,1,0,0,0,0,0.642888493695618,0.0886863734949639,-0.2195941542447019
159,09-13-3878-43,1.132,0.378,C318MYZ,6,1,1,1,0,0,0,1.7327375591986653,0.7287706343716599,-1.4429514501796488
160,09-13-3878-43,0.83,1.322,C320BLM,5,1,1,0,0,0,0,1.270470118493721,2.548769255659615,-2.4024552412989952
161,09-13-0375-43,-0.335,0.657,C320YXU,6,1,1,1,0,0,0,-0.5917869154804026,1.304550913688137,-0.2056947116813712
162,09-13-0375-43,0.262,-0.138,C321NRU,6,1,1,1,0,0,0,0.4628303637488522,-0.2740152604093804,0.16415035115671675
163,09-13-3878-43,1.068,0.526,C323ZSK,9,1,1,1,1,1,1,1.6347735982545715,1.0141094012685004,-1.5753518781418738
164,09-13-0373-43,1.859,0.763,C331AJE,9,1,1,1,1,1,1,1.979498755147813,1.2403438036080747,-1.9791101525182637
165,09-13-0375-43,1.694,0.907,C420XEI,4,1,0,0,0,0,0,2.992498611414334,1.8009553709515072,-3.0919318179065938
166,09-13-3878-43,0.262,0.249,C424JAS,3,0,0,0,0,0,0,0.4010399651148855,0.480063195657522,-0.32517205484631473
167,09-13-0373-43,3.068,1.057,C474NFG,6,1,1,1,0,0,0,3.266865078425761,1.7182744435304518,-3.2275611061440026
168,09-13-0373-43,1.132,0.688,C477UYP,9,1,1,1,1,1,1,1.2053752505795179,1.1184227219952232,-1.3453517915653812
169,09-13-0375-43,-0.412,-0.519,C519JLZ,6,1,1,1,0,0,0,-0.7278095796355996,-1.0305356532787566,1.5411065108413542
170,09-13-3878-43,0.534,0.787,C520YBG,3,0,0,0,0,0,0,0.8173867991272857,1.5173081726203608,-1.3528650656940733
171,09-13-0375-43,0.147,-0.147,C525WHW,3,0,0,0,0,0,0,0.25967963156901247,-0.2918858208708617,0.3204812215476425
172,09-13-0373-43,1.694,1.322,C566EMU,9,1,1,1,1,1,1,1.8038035993654626,2.1490622652291935,-2.497171178309703
173,09-13-0375-43,0.715,0.656,C588YAE,9,1,1,1,1,1,1,1.2630675957268294,1.3025652958590834,-1.5163240274023115
174,09-13-0375-43,0.534,-0.014,C617TAE,3,0,0,0,0,0,0,0.9433260085568209,-0.027798649606748733,-0.3497699671233793
175,09-13-0373-43,2.085,0.656,C718EVE,4,1,0,0,0,0,0,2.2201478776133348,1.0664030605070733,-2.0263812940275074
176,09-13-0375-43,0.375,0.385,C718NXI,3,0,0,0,0,0,0,0.6624480397168686,0.7644628641855902,-0.7111107762435231
177,09-13-0375-43,-0.752,-0.299,C718TVT,3,0,0,0,0,0,0,-1.3284291356455604,-0.5936997308869908,1.6571722535987963
178,09-13-3878-43,0.305,0.177,C718VVH,3,0,0,0,0,0,0,0.46685950137419874,0.3412497414914915,-0.2736075122873808
179,09-13-0373-43,0.948,-0.146,C733HMU,9,1,1,1,1,1,1,1.0094485314040487,-0.23733970553968398,-0.24842504237540522
180,09-13-0373-43,1.694,0.657,C795MCY,4,1,0,0,0,0,0,1.8038035993654626,1.0680286749285781,-1.7330289100858767
181,09-13-3878-43,0.191,1.027,C820LPY,3,0,0,0,0,0,0,0.292361195942531,1.9800196865071287,-1.3085612572496266
182,09-13-3878-43,0.262,-0.286,C820ZKI,3,0,0,0,0,0,0,0.4010399651148855,-0.551397887381732,0.4039292595347129
183,09-13-0375-43,0.766,0.816,C821ICB,6,1,1,1,0,0,0,1.3531605291283235,1.6202641485076403,-1.804620791303626
184,09-13-3878-43,1.859,1.322,C823DTB,7,1,1,1,1,0,0,2.8455469280479853,2.548769255659615,-3.5165871271077362
185,09-13-3878-43,0.715,-0.012,C851FWG,9,1,1,1,1,1,1,1.094441126172302,-0.02313557569433841,-0.4599575235132523
186,09-13-0375-43,0.031,-0.279,C922VTI,3,0,0,0,0,0,0,0.054762371283261134,-0.5539873743059213,0.650699413927825
187,09-13-0375-43,-0.545,0.394,C946UBQ,9,1,1,1,1,1,1,-0.9627578177218491,0.7823334246470716,0.42584790138386475
188,09-13-0373-43,2.038,1.307,C953TCH,6,1,1,1,0,0,0,2.1701013786935137,2.124678048906623,-2.73903592414215
189,09-13-3878-43,1.908,0.046,C955FNT,6,1,1,1,0,0,0,2.920550585645807,0.0886863734949639,-1.8307003214783328
190,09-13-0373-43,-0.335,1.057,D044QLP,4,1,0,0,0,0,0,-0.35671440719446873,1.7182744435304518,-0.6644191557305376
191,09-13-0373-43,0.766,1.062,D075KPP,9,1,1,1,1,1,1,0.8156514504804866,1.7264025156379754,-1.499438546766887
192,09-13-3878-43,0.305,0.134,D093NJG,3,0,0,0,0,0,0,0.46685950137419874,0.25834726192011226,-0.21500684589787766
193,09-13-3878-43,0.885,0.925,D138CYD,5,1,1,0,0,0,0,1.354657897430052,1.7833672931052524,-1.9209714770022646
194,09-13-0373-43,-0.087,-0.43,D179NMG,4,1,0,0,0,0,0,-0.0926392639579665,-0.6990142012470145,0.8574781298942113
195,09-13-3878-43,0.601,0.657,D188BDL,3,0,0,0,0,0,0,0.9199428207406342,1.266672769265028,-1.248243347161543
196,09-13-0373-43,-0.042,-0.138,D297TCR,3,0,0,0,0,0,0,-0.044722403290052795,-0.22433479016764654,0.48805095246531655
197,09-13-0375-43,0.075,-0.426,D358FDU,3,0,0,0,0,0,0,0.13248960794337372,-0.8458731951767828,0.8020421734943907
198,09-13-0373-43,0.075,-0.288,D377LFB,9,1,1,1,1,1,1,0.07986143444652284,-0.46817695339334925,0.5722893892992169
199,09-13-3878-43,0.601,0.775,D426WYQ,3,0,0,0,0,0,0,0.9199428207406342,1.4941725969260224,-1.4090544781839007
200,09-13-0375-43,-0.087,-0.43,D457JIH,3,0,0,0,0,0,0,-0.1536879452143135,-0.8538156664929968,1.0100843390704197
201,09-13-0373-43,1.068,0.645,D476IVM,6,1,1,1,0,0,0,1.1372268265184853,1.0485213018705217,-1.2477362443032258
202,09-13-0375-43,0.191,-0.912,D529XBT,3,0,0,0,0,0,0,0.3374068682291251,-1.8108834600967747,1.3392234927069415
203,09-13-0373-43,-0.335,-0.286,D635JLS,3,0,0,0,0,0,0,-0.35671440719446873,-0.46492572455033987,0.8788035002463026
204,09-13-3878-43,0.42,0.816,D740VRW,3,0,0,0,0,0,0,0.642888493695618,1.5732191472150119,-1.26895492447534
205,09-13-0373-43,0.715,-0.581,D855WRS,3,0,0,0,0,0,0,0.761345675056851,-0.9444819788942219,0.4269231797240186
206,09-13-3878-43,0.534,1.041,D891YDD,6,1,1,1,0,0,0,0.8173867991272857,2.007011191483857,-1.6990178392506734
207,09-13-0373-43,1.859,0.396,D940VCX,9,1,1,1,1,1,1,1.979498755147813,0.6437433109158552,-1.5573955473481216
208,09-13-0373-43,0.375,0.305,D984ZKR,4,1,0,0,0,0,0,0.3993071722326142,0.4958123985589289,-0.3350788856618568
209,09-13-3878-43,0.147,0.947,D994AAD,6,1,1,1,0,0,0,0.22501097279346627,1.8257825152115394,-1.1518965255133724
210,09-13-0373-43,1.398,1.218,E338WAC,9,1,1,1,1,1,1,1.4886171380831856,1.9799983653927062,-2.1547188176323626
211,09-13-3878-43,1.132,0.515,E733PVD,9,1,1,1,1,1,1,1.7327375591986653,0.9929017902153567,-1.629655898908996
212,09-13-3878-43,0.948,0.526,E780RIE,3,0,0,0,0,0,0,1.4510911714843946,1.0141094012685004,-1.445423961429484
213,09-13-0373-43,0.766,1.629,E859NPA,4,1,0,0,0,0,0,0.8156514504804866,2.648125892631132,-2.150970375462992
214,09-13-0373-43,1.908,1.041,E898UDI,6,1,1,1,0,0,0,2.031674892319541,1.692264612786377,-2.3354629270630953
215,09-13-0373-43,0.534,-0.012,E957JRE,3,0,0,0,0,0,0,0.5686134132592426,-0.01950737305805622,-0.09057749619270057
216,03-14-0985-43,1.746,0.657,C021YHF,5,1,1,0,0,0,0,2.2534380132106726,1.497355932431137,-2.354553588026649
217,03-14-0196-43,1.595,1.179,C061WJN,9,1,1,1,1,1,1,1.6269739892065902,1.619220059451279,-1.9975649415212091
218,03-14-0985-43,-0.042,-0.581,C158XNN,5,1,1,0,0,0,0,-0.054206412688916523,-1.3241458093493006,1.2721748057289828
219,03-14-0985-43,-0.911,1.062,C194QFY,9,1,1,1,1,1,1,-1.1757629038000703,2.420383562011975,-0.5813592352510939
220,03-14-0985-43,1.191,0.56,C282XGJ,7,1,1,1,1,0,0,1.5371389883928472,1.2762851174451093,-1.6916121774541364
221,03-14-0196-43,2.238,1.204,C285MFC,7,1,1,1,1,0,0,2.2828638168303126,1.6535546663098726,-2.4857790055229287
222,03-14-0985-43,0.147,-0.138,C324XVG,6,1,1,1,0,0,0,0.1897224444112078,-0.3145131182275448,0.38595988719497765
223,03-14-0196-43,1.007,0.775,C425UDB,6,1,1,1,0,0,0,1.027186712934819,1.0643728126164047,-1.18110411970824
224,03-14-0196-43,0.948,0.688,C457NAV,7,1,1,1,1,0,0,0.9670039760299983,0.9448883807484986,-1.0540747287850083
225,03-14-0985-43,-0.605,0.122,C464DMI,5,1,1,0,0,0,0,-0.7808304684951071,0.2780478291576845,0.6536220925375944
226,03-14-0985-43,0.649,0.177,C499MYX,9,1,1,1,1,1,1,0.8376181389311149,0.40339726033532913,-0.5797937014991704
227,03-14-0196-43,2.775,1.204,C524PIB,6,1,1,1,0,0,0,2.8306287273030017,1.6535546663098726,-2.873240968636651
228,03-14-0196-43,-0.285,0.763,C620WLM,7,1,1,1,1,0,0,-0.2907132206419299,1.0478922013242797,-0.23723698156188444
229,03-14-0985-43,0.147,0.12,C663JVG,9,1,1,1,1,1,1,0.1897224444112078,0.2734896680239519,-0.02967732041778623
230,03-14-0985-43,-0.042,0.261,C721QYL,6,1,1,1,0,0,0,-0.054206412688916523,0.5948400279520956,-0.08428460826306033
231,03-14-0985-43,-0.467,0.0,C721SPS,5,1,1,0,0,0,0,-0.60272368394581,0.0,0.7241797362734765
232,03-14-0196-43,1.694,1.041,C885ZIP,9,1,1,1,1,1,1,1.7279585816401026,1.4296930295918415,-1.9350268980745047
233,03-14-0985-43,0.375,-0.012,C933SCI,5,1,1,0,0,0,0,0.48398582757961184,-0.027348966802395194,-0.025173173635486615
234,03-14-0196-43,1.32,0.787,D052UXZ,6,1,1,1,0,0,0,1.3464612324468332,1.0808534239085297,-1.4185927440960597
235,03-14-0196-43,1.746,1.837,D057FMR,6,1,1,1,0,0,0,1.781000993827402,2.522906911969465,-2.7452985540254193
236,03-14-0985-43,-0.285,0.122,D061TPS,9,1,1,1,1,1,1,-0.36782922896050496,0.2780478291576845,0.36148532368106506
237,03-14-0196-43,1.262,1.027,D153FNH,7,1,1,1,1,0,0,1.2872985419302299,1.410465649751029,-1.6097345373412901
238,03-14-0196-43,0.766,1.057,D167XBL,9,1,1,1,1,1,1,0.7813555333744502,1.4516671779813415,-1.2809791526108516
239,03-14-0196-43,1.398,1.613,D178HYB,9,1,1,1,1,1,1,1.4260248507277824,2.2152688345164653,-2.2767480185667455
240,03-14-0196-43,2.466,1.782,D196AKX,9,1,1,1,1,1,1,2.515434393343857,2.447370776880559,-3.2114069548651187
241,03-14-0196-43,2.038,1.361,D198SGV,9,1,1,1,1,1,1,2.0788545391868527,1.869175997381841,-2.4938875394565647
242,03-14-0196-43,2.735,1.494,D228IXK,9,1,1,1,1,1,1,2.7898268717743098,2.0518361058695596,-3.125910016089792
243,03-14-0196-43,2.509,2.022,D286LKM,9,1,1,1,1,1,1,2.5592963880372004,2.776983002723058,-3.475423344524662
244,03-14-0985-43,1.007,1.041,D389WXW,6,1,1,1,0,0,0,1.2996632756604507,2.372522870107783,-2.298523058081552
245,03-14-0196-43,1.746,0.505,D399LHE,9,1,1,1,1,1,1,1.781000993827402,0.6935590585435927,-1.4522008828434265
246,03-14-0196-43,2.085,1.98,D442FRK,9,1,1,1,1,1,1,2.126796719433066,2.719300863200621,-3.128720995723837
247,03-14-0985-43,1.262,-0.088,D464CGM,9,1,1,1,1,1,1,1.628773638414587,-0.2005590898842314,-0.7125040132260742
248,03-14-0196-43,1.859,1.342,D492KSG,9,1,1,1,1,1,1,1.8962662356959568,1.84308169616931,-2.3462884648507467
249,03-14-0196-43,0.262,0.763,D572NUU,3,0,0,0,0,0,0,0.26725215371293204,1.0478922013242797,-0.6319142512512809
250,03-14-0196-43,4.291,1.964,D575DXJ,9,1,1,1,1,1,1,4.377019051840426,2.697326714811121,-4.704884921558695
251,03-14-0196-43,1.32,1.664,D582LEQ,9,1,1,1,1,1,1,1.3464612324468332,2.2853114325079966,-2.269979123695615
252,03-14-0196-43,0.42,0.261,D675LVU,4,0,0,1,0,0,0,0.4284194830512651,0.35845329560371825,-0.2585774833351063
253,03-14-0196-43,0.488,0.787,D734JCH,7,1,1,1,1,0,0,0.49778263745004137,1.0808534239085297,-0.8182792369999393
254,03-14-0196-43,1.32,1.342,D751GDK,9,1,1,1,1,1,1,1.3464612324468332,1.84308169616931,-1.95738344042189
255,03-14-0196-43,-0.209,-0.369,D760UMF,9,1,1,1,1,1,1,-0.21318969513741526,-0.506778797232843,0.806865550158196
256,03-14-0196-43,1.132,1.629,D760ZAT,9,1,1,1,1,1,1,1.154692511461981,2.2372429829059652,-2.100353568412746
257,03-14-0196-43,1.746,1.322,D861KSG,9,1,1,1,1,1,1,1.781000993827402,1.8156140106824348,-2.2453396195969457
258,03-14-0196-43,1.007,1.218,D960JBN,9,1,1,1,1,1,1,1.027186712934819,1.672782046150685,-1.61116588272147
259,03-14-0196-43,-0.042,-1.561,D981ACX,3,0,0,0,0,0,0,-0.04284194830512651,-2.1438528522505904,1.8435564348856737
260,03-14-0985-43,-0.412,0.134,E062JGW,3,0,0,0,0,0,0,-0.5317390959008002,0.3053967959600797,0.4580951406762204
261,03-14-0196-43,1.191,1.664,E079BTL,7,1,1,1,1,0,0,1.214875248366802,2.2853114325079966,-2.1769016688694136
262,03-14-0196-43,0.191,0.433,E553MFV,7,1,1,1,1,0,0,0.1948288601495039,0.5946753907908429,-0.2603235389107953
263,01-14-1896-43,0.766,0.261,C080VQW,5,1,1,0,0,0,0,1.0931170940632575,0.3301431886321482,-0.7087405317941449
264,01-14-1904-43,-0.285,-0.928,C082LQF,8,1,1,1,1,1,0,-0.4540265715872335,-0.8778436187409693,1.2395135771899104
265,01-14-8760-43,-0.752,-0.741,C114NSW,6,1,1,1,0,0,0,-0.7761793384586176,-1.2025009352246279,1.6968767346870592
266,01-14-1904-43,0.534,0.12,C115BKJ,4,1,0,0,0,0,0,0.8507024183423955,0.11351426104409083,-0.3841414123505362
267,01-14-8760-43,1.694,0.12,C124WVD,4,1,0,0,0,0,0,1.7484678182831095,0.19473699355864418,-1.0765898275141228
268,01-14-1904-43,0.375,-0.426,C127BGM,4,1,0,0,0,0,0,0.5974033836674125,-0.4029756267065225,0.16011728030336295
269,01-14-1904-43,0.885,0.265,C186CHG,7,1,1,1,1,0,0,1.4098719854550934,0.2506773264723673,-0.8766259166756486
270,01-14-1904-43,0.031,0.261,C225HUJ,4,1,0,0,0,0,0,0.04938534638317277,0.2468935177708976,0.08839006735157551
271,01-14-8760-43,3.52,0.79,C355DZJ,9,1,1,1,1,1,1,3.633179882146721,1.282018540927741,-3.178301182630011
272,01-14-1904-43,0.715,0.134,C428ZSH,9,1,1,1,1,1,1,1.139049118192533,0.1267575914992348,-0.5974649049735441
273,01-14-1904-43,0.305,-0.088,C436LVR,7,1,1,1,1,0,0,0.4858880853828288,-0.08324379143233328,0.012991226583031798
274,01-14-8760-43,1.398,-0.299,C448QTE,8,1,1,1,1,1,0,1.4429504191025897,-0.48521967561695506,-0.37984586919534935
275,01-14-8760-43,1.191,0.816,C496YPC,9,1,1,1,1,1,1,1.229294670351348,1.3242115561987804,-1.50773565360846
276,01-14-1904-43,0.83,-0.226,C515EJM,6,1,1,1,0,0,0,1.3222528225172063,-0.21378519163303777,-0.4863372228932006
277,01-14-8760-43,1.068,0.134,C560LVR,9,1,1,1,1,1,1,1.1023398051513347,0.21745630947381936,-0.6356100781151632
278,01-14-1896-43,1.007,1.456,C587SKJ,4,1,0,0,0,0,0,1.4370351354069193,1.8417183243234012,-2.02048724906356
279,01-14-1896-43,0.075,-0.743,C591FPH,3,0,0,0,0,0,0,0.10702843610279936,-0.9398329086348126,0.8864687665189539
280,01-14-8760-43,0.715,0.525,C591ULU,9,1,1,1,1,1,1,0.7379896635610527,0.8519743468190684,-0.8264038049448633
281,01-14-1896-43,0.031,0.0,C616KRA,3,0,0,0,0,0,0,0.04423842025582374,0.0,0.26655055601468075
282,01-14-1896-43,1.191,0.816,C616MRA,5,1,1,0,0,0,0,1.699611565312454,1.0321718081372908,-1.6339827086249155
283,01-14-8760-43,0.649,0.893,C616PZQ,6,1,1,1,0,0,0,0.6698675407708017,1.4491677937322438,-1.2003513073284724
284,01-14-1896-43,-0.087,-0.226,C616VQQ,9,1,1,1,1,1,1,-0.12415298587924725,-0.28587111352822026,0.5877339694419115
285,01-14-8760-43,-1.084,0.394,C675JJM,7,1,1,1,1,0,0,-1.1188542591610926,0.6393864621842151,0.6373067171995345
286,01-14-1904-43,-0.832,-0.581,C714EMY,9,1,1,1,1,1,1,-1.3254389738967658,-0.5495982138884732,1.6238834450408943
287,01-14-1904-43,0.42,-0.519,C714WMV,4,1,0,0,0,0,0,0.6690917897075019,-0.4909491790156929,0.17159364521693773
288,01-14-1896-43,-0.285,-0.007,C716IAF,9,1,1,1,1,1,1,-0.4067080571906376,-0.008854415020785582,0.5917867756011463
289,01-14-1904-43,0.488,-0.007,C716TYS,4,1,0,0,0,0,0,0.7774209366125261,-0.006621665227571966,-0.24738609636555542
290,01-14-8760-43,0.534,-0.226,C724UGJ,8,1,1,1,1,1,0,0.5511699025756673,-0.36675467120211325,0.1672173308586934
291,01-14-1896-43,0.601,-1.685,C815TEX,9,1,1,1,1,1,1,0.857654534637099,-2.131384187146244,1.19777586817692
292,01-14-1896-43,-1.084,-0.611,C815ZMA,9,1,1,1,1,1,1,-1.546917663139127,-0.7728639396714273,1.9383647818671377
293,01-14-1904-43,0.305,-0.783,C853GVQ,9,1,1,1,1,1,1,0.4858880853828288,-0.7406805533126928,0.47770871819888827
294,01-14-1904-43,0.191,-0.014,C862DZH,4,1,0,0,0,0,0,0.30427745674793544,-0.013243330455143932,0.09197294383092905
295,01-14-1904-43,1.068,-1.031,C862ZHD,6,1,1,1,0,0,0,1.701404836684791,-0.9752766928038138,-0.21626081378965423
296,01-14-1904-43,-0.209,-2.191,C887DQJ,4,1,0,0,0,0,0,-0.33295281916397124,-2.072581216230025,1.998387342177323
297,01-14-8760-43,-0.162,0.134,C921MAZ,9,1,1,1,1,1,1,-0.16720884684879797,0.21745630947381936,0.26240621239141265
