,Cod_Estab,measure_L,measure_M,Cod_Personal,LastGrade,G4,G5,G6,G7,G8,G9,measure_L_std,measure_M_std,studentPerformace,LastGrade_aux,y_pred,PrecisionLastGrade_4,RecallLastGrade_4,F1LastGrade_4,predLastGrade_4,PrecisionLastGrade_5,RecallLastGrade_5,F1LastGrade_5,predLastGrade_5,PrecisionLastGrade_6,RecallLastGrade_6,F1LastGrade_6,predLastGrade_6,PrecisionLastGrade_7,RecallLastGrade_7,F1LastGrade_7,predLastGrade_7,PrecisionLastGrade_8,RecallLastGrade_8,F1LastGrade_8,predLastGrade_8,PrecisionLastGrade_9,RecallLastGrade_9,F1LastGrade_9,predLastGrade_9
1555,07-19-0024-43,-0.412,-0.299,C221HHM,7,1,1,1,1,0,0,-0.8867541475247148,-0.6033847163326455,1.352865453407622,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
1556,09-18-0527-43,1.007,-0.58,C570LEQ,7,1,1,1,1,0,0,1.16827863734977,-0.8447095069494394,0.10221913845883746,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,0,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
1557,05-05-0280-43,1.068,1.471,C174UEN,7,1,1,1,1,0,0,1.350813487574631,1.872038154306689,-1.9823638230352258,0,1,0.9,0.87,0.88,1,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,1,0.59,0.24,0.35,0,0.54,0.14,0.22,1
1558,01-15-1985-43,1.542,0.633,C010XIQ,7,1,1,1,1,0,0,1.4745498420194294,0.8812535751819381,-1.3540492850769175,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,1,0.54,0.14,0.22,0
1559,13-26-1673-43,-0.285,-0.611,D999TES,7,1,1,1,1,0,0,-2.5166850667821064,-1.084737638599413,2.829682380171859,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
1560,12-27-0005-43,-0.911,0.261,C146UKS,7,1,1,1,1,0,0,-1.6939407791426928,0.32360280608446756,1.2443085865430787,0,0,0.9,0.87,0.88,0,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
1561,05-05-0274-43,0.375,0.12,C228GEN,7,1,1,1,1,0,0,0.506899835331729,0.09359374574139082,-0.11556932110563539,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,0,0.54,0.14,0.22,0
1562,02-08-0222-43,0.488,0.763,D758KBW,7,1,1,1,1,0,0,0.6105132376356798,1.5918805883304612,-1.2672590041159566,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
1563,07-02-0062-43,-0.162,-0.088,C722DRY,7,1,1,1,1,0,0,-0.28171047962668044,-0.11596501055393886,0.5821418659728499,0,0,0.9,0.87,0.88,0,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
1564,07-02-0061-43,-0.412,-0.154,C724UZA,7,1,1,1,1,0,0,-0.4151037809197435,-0.19464511036019236,0.7313192027725933,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
1565,10-13-1748-43,-0.209,0.254,C613XSN,7,1,1,1,1,0,0,-0.34648875577819244,0.6922015186264813,0.044575476069333875,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
1566,12-27-0005-43,0.534,1.057,C512RBA,7,1,1,1,1,0,0,0.9929356488059254,1.3105293717673647,-1.329580592574496,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,1,0.54,0.14,0.22,0
1567,09-18-0527-43,0.375,-0.783,C931PWV,7,1,1,1,1,0,0,0.4350590754778191,-1.140357834381743,0.8235802169027909,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
1568,17-10-0507-43,0.649,0.394,C981BLH,7,1,1,1,1,0,0,1.0366164507403854,0.662000588586962,-0.8924451962597111,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,1,0.54,0.14,0.22,0
1569,10-13-1748-43,-0.042,0.921,C712MKW,7,1,1,1,1,0,0,-0.06962931934298605,2.509911805728304,-1.4574294650103687,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
1570,10-11-0271-43,-0.832,-1.176,D899IPH,7,1,1,1,1,0,0,-0.7482610122018262,-1.2069737275857817,1.6918861058338317,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
1571,11-01-0043-43,1.191,0.816,E076ARB,7,1,1,1,1,0,0,1.4011609714194257,1.7411426399342198,-1.9229247858990528,0,0,0.9,0.87,0.88,0,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
1572,02-03-0071-43,0.031,-0.138,C737JHF,7,1,1,1,1,0,0,0.04901205292253899,-0.22331505130533338,0.43025110411611367,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
1573,03-14-0196-43,-0.285,0.763,C620WLM,7,1,1,1,1,0,0,-0.29074391899870977,0.9662741842259012,-0.19160058124747137,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
1574,01-09-6259-43,0.601,0.763,D371AMW,7,1,1,1,1,0,0,0.7286752992520757,1.1576141839738598,-1.036180814940084,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
1575,16-01-0063-43,1.007,0.396,E693HEQ,7,1,1,1,1,0,0,0.8823881069221284,0.6981688001519252,-0.8115995900404873,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,1,0.54,0.14,0.22,0
1576,20-05-0218-43,0.262,-0.59,C225UBN,7,1,1,1,1,0,0,0.32796677160205867,-1.4037142947037393,1.087627527577722,0,0,0.9,0.87,0.88,0,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
1577,16-13-2791-43,-1.084,-0.436,C325BBL,7,1,1,1,1,0,0,-2.6680535920371846,-0.3244952985495698,2.3866820381794747,0,0,0.9,0.87,0.88,0,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
1578,03-14-0196-43,0.488,0.787,D734JCH,7,1,1,1,1,0,0,0.4978352016539312,0.9966681297323515,-0.7601603098012667,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,1,0.54,0.14,0.22,0
1579,09-12-0010-43,1.068,0.128,C321XTU,7,1,1,1,1,0,0,1.1859545025142382,0.17348722693098087,-0.643881105381302,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,0,0.54,0.14,0.22,0
1580,12-18-0811-43,0.191,-0.928,D685AQJ,7,1,1,1,1,0,0,0.30544311296305815,-2.0527499139836354,1.5710220548243805,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
1581,16-13-0082-43,-0.412,-1.325,C515PXJ,7,1,1,1,1,0,0,-1.0261625537493675,-1.16963373319752,1.8576191232871238,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
1582,16-13-2791-43,0.031,-0.426,C515VNG,7,1,1,1,1,0,0,0.07630042560253941,-0.317052745830543,0.4788941982704954,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
1583,09-12-4021-43,-0.042,-0.299,C424DWY,7,1,1,1,1,0,0,-0.03923604672716294,-0.39691665953163496,0.6165461496169564,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
1584,22-13-0454-43,0.375,-0.012,C622ALI,7,1,1,1,1,0,0,0.5142078482067908,-0.025255983017688166,-0.034976518452155866,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,0,0.54,0.14,0.22,0
1585,16-13-2389-43,0.488,0.134,C676AKL,7,1,1,1,1,0,0,0.54191959890547,0.22678185933673103,-0.2358384520433439,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
1586,02-04-0105-43,1.262,1.041,C525MWE,7,1,1,1,1,0,0,1.6078478119727788,1.5102239412647942,-1.8997724080252798,0,1,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,1,0.54,0.14,0.22,1
1587,00-08-0670-43,0.885,-0.012,C909JIP,7,1,1,1,1,0,0,0.7695020072731765,-0.016580718758572286,-0.21820246405006535,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,0,0.54,0.14,0.22,0
1588,13-30-1380-43,-0.412,-0.741,C823YJY,7,1,1,1,1,0,0,-0.8826303423559425,-0.9493750280173023,1.5993731066542973,0,0,0.9,0.87,0.88,0,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
1589,21-07-0241-43,0.715,0.505,E181AJW,7,1,1,1,1,0,0,0.6369217752838012,0.7370018430406122,-0.6694271918860907,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
1590,01-04-1320-43,2.085,0.775,C868IEB,7,1,1,1,1,0,0,1.9504264730289822,1.3824827336177743,-2.045185431398189,0,1,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,1,0.54,0.14,0.22,1
1591,02-04-0105-43,0.305,-1.176,C724CYC,7,1,1,1,1,0,0,0.3885844553499981,-1.706074308287606,1.2635270939293597,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
1592,17-04-2108-43,0.075,-1.325,C911DAR,7,1,1,1,1,0,0,0.1283243868435992,-1.3466287210322456,1.1848789535581972,0,0,0.9,0.87,0.88,0,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
1593,10-01-2014-43,0.075,0.657,C024CXU,7,1,1,1,1,0,0,0.07218095685739206,1.4200835502514157,-0.7702600579057994,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,1,0.54,0.14,0.22,0
1594,09-03-0189-43,0.375,-1.031,C052XRX,7,1,1,1,1,0,0,0.49461455980555513,-1.0515855021730065,0.7183144689958806,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
1595,10-19-0914-43,-0.042,-0.226,C367JLW,7,1,1,1,1,0,0,-0.20404483718598873,-0.24441579948948824,0.6208815896541088,0,0,0.9,0.87,0.88,0,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
1596,02-04-0110-43,0.375,-0.299,C916AZT,7,1,1,1,1,0,0,0.39883343557000334,-0.49532929996662456,0.3837995419890151,0,0,0.9,0.87,0.88,0,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
1597,02-04-0108-43,-0.162,-1.41,C916DZH,7,1,1,1,1,0,0,-0.3205578871453653,-1.321344149521476,1.4778268845948106,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
1598,12-07-0370-43,-0.335,0.265,C610JRC,7,1,1,1,1,0,0,-0.6054007445543815,0.47896924074267905,0.3777401611493705,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
1599,12-07-0370-43,0.42,-0.677,C610RQL,7,1,1,1,1,0,0,0.7590098886950454,-1.2236308527652593,0.6590306201229584,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
1600,17-04-1055-43,2.238,-0.286,E350XIV,7,1,1,1,1,0,0,2.8875037276002153,-0.761254256215936,-1.1497200963503986,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
1601,04-13-0504-43,2.038,1.081,C117BEP,7,1,1,1,1,0,0,2.6285443351829043,2.1012524394555263,-3.0333064264740135,0,1,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,1,0.54,0.14,0.22,1
1602,12-03-0123-43,1.068,-0.581,C610VEJ,7,1,1,1,1,0,0,2.149268176118533,-1.410007060596219,-0.17038812644523293,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,0,0.54,0.14,0.22,0
1603,14-19-0726-43,0.075,-0.743,E835FSM,7,1,1,1,1,0,0,0.06816776405332108,-1.0729604462480216,1.0293388312214362,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
1604,16-09-0668-43,0.031,-0.286,C187SVE,7,1,1,1,1,0,0,0.04456304591267566,-0.4092599203218322,0.5673516566028142,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
1605,07-05-0151-43,-0.467,-1.176,D551XIF,7,1,1,1,1,0,0,-1.195031970158162,-1.0506302358696855,1.8889120700888204,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
1606,13-19-0931-43,-0.087,-3.376,C621SDK,7,1,1,1,1,0,0,-0.24742661387112855,-3.6558167007554454,3.1096606401715983,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
1607,13-08-0475-43,0.191,0.633,C317ZVQ,7,1,1,1,1,0,0,0.258419204059746,1.1193181127780816,-0.6825916470962481,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
1608,14-02-0107-43,-0.545,0.396,C910MDD,7,1,1,1,1,0,0,-1.347113160094784,0.802495092508303,0.6587298821098949,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
1609,09-19-0910-43,-0.042,0.633,C022XHM,7,1,1,1,1,0,0,-0.06631523166785416,0.7801218684062705,-0.21301166439262215,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
1610,16-07-1352-43,-1.165,-1.56,C619MHA,7,1,1,1,1,0,0,-2.4334677418756874,-1.0798274872872315,2.768456088199958,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
1611,06-13-0012-43,0.191,0.0,D159CCY,7,1,1,1,1,0,0,0.33357864880738897,0.0,0.07203531570349234,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
1612,08-02-0113-43,1.398,0.254,C425TRK,7,1,1,1,1,0,0,1.6138566305553723,0.3659192450691232,-1.0792006517742738,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,1,0.54,0.14,0.22,0
1613,10-20-0409-43,1.595,1.179,C515WXS,7,1,1,1,1,0,0,1.7443092658458934,1.6150953455038557,-2.069953544584449,0,1,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,1,0.54,0.14,0.22,1
1614,05-12-0497-43,1.32,0.261,C215MQK,7,1,1,1,1,0,0,1.8393133838975637,0.31901414336043493,-1.2016843444046337,0,0,0.9,0.87,0.88,0,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
1615,09-05-0243-43,0.147,-1.536,C621TNJ,7,1,1,1,1,0,0,0.12048481871988798,-1.6234973084785358,1.3898615338907832,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
1616,03-01-0037-43,1.746,0.305,C419EWL,7,1,1,1,1,0,0,1.7700066088153645,0.4180216545831811,-1.224997833289949,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,0,0.54,0.14,0.22,0
1617,16-12-0045-43,-0.087,-4.614,C783ZRV,7,1,1,1,1,0,0,-0.09042708029189696,-3.4384187819414134,2.844140752167855,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
1618,03-08-0144-43,0.031,-1.117,C321ASP,7,1,1,1,1,0,0,0.0276371238460323,-1.9196343916942402,1.6676603345990346,0,0,0.9,0.87,0.88,0,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
1619,19-01-0008-43,2.238,1.218,C180GBT,7,1,1,1,1,0,0,3.073699818606849,2.618528502830244,-3.7147117728067784,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,0,0.54,0.14,0.22,0
1620,05-03-0242-43,0.42,-0.969,C215XRW,7,1,1,1,1,0,0,0.47868057443869133,-1.1850025205065882,0.8255180563478806,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
1621,22-03-1478-43,-0.467,-2.481,C856YFW,7,1,1,1,1,0,0,-0.2410076062092988,-4.46462104924079,3.688142170320667,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
1622,05-03-0240-43,0.305,0.394,C615GPG,7,1,1,1,1,0,0,0.3345228358219083,0.6839836503995471,-0.42158819518058166,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,0,0.54,0.14,0.22,0
1623,09-19-0910-43,0.375,0.79,E465QDJ,7,1,1,1,1,0,0,0.5921002827486979,0.9736118104912381,-0.8088887238606204,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
1624,10-20-0409-43,0.649,0.134,D882RSF,7,1,1,1,1,0,0,0.7097534254131567,0.1835646957570116,-0.321035158871177,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,0,0.54,0.14,0.22,0
1625,03-01-0043-43,0.766,0.385,D762RBD,7,1,1,1,1,0,0,0.816181479396344,0.5726875864564442,-0.6752659086308009,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
1626,10-06-1839-43,0.075,-0.147,C021SXU,7,1,1,1,1,0,0,0.12707076634755662,-0.21207575675177712,0.36803921536630857,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
1627,09-08-0288-43,0.191,-0.154,C417EKG,7,1,1,1,1,0,0,0.22122399776914578,-0.20621919924230928,0.29854989802723075,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
1628,01-13-8805-43,2.466,1.456,D177TLN,7,1,1,1,1,0,0,3.86101390182516,2.594488569694287,-4.2431623152592834,0,1,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,1,0.54,0.14,0.22,1
1629,13-18-0896-43,0.075,-0.611,C819VKI,7,1,1,1,1,0,0,0.16747503254207677,-0.9392075088684827,0.8640976356549213,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
1630,22-11-0035-43,5.524,1.629,C656XVX,7,1,1,1,1,0,0,9.532707088849067,2.391648130459713,-8.028664012107598,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
1631,04-12-0487-43,2.283,2.395,C770TBK,7,1,1,1,1,0,0,3.156760939969651,4.886204527357723,-5.406677830947823,0,1,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,1,0.54,0.14,0.22,1
1632,07-09-0257-43,-0.467,0.0,C818USD,7,1,1,1,1,0,0,-0.6930147474050963,0.0,0.7836839037406654,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
1633,13-01-0006-43,0.305,-0.007,D797IRV,7,1,1,1,1,0,0,0.2995446076306246,-0.01120293530170796,0.10370249402743968,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
1634,13-05-0302-43,-0.832,-0.519,C817QFS,7,1,1,1,1,0,0,-0.9748906392879676,-0.7291045832147574,1.5045732217672072,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
1635,01-08-6519-43,1.191,1.361,C616XVV,7,1,1,1,1,0,0,1.1644233612280195,2.778745319407026,-2.5066486160936754,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
1636,13-05-0302-43,0.147,-0.147,C819GGK,7,1,1,1,1,0,0,0.17224630285496542,-0.20650939062152085,0.3327110564997342,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
1637,01-13-8805-43,-0.412,0.249,D759QVE,7,1,1,1,1,0,0,-0.6450680160389156,0.4437003117128279,0.4306575065154797,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
1638,20-02-0103-43,-0.832,0.254,C774CRK,7,1,1,1,1,0,0,-1.0397630587436417,0.3803303082165924,0.7499383073786567,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
1639,07-13-0325-43,2.085,1.322,D541VVS,7,1,1,1,1,0,0,3.4503334884020282,2.1340946351102876,-3.6266523365040806,0,1,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,1,0.54,0.14,0.22,1
1640,10-06-1770-43,0.601,0.249,C535QJY,7,1,1,1,1,0,0,1.1279310471736115,0.6671924959799272,-0.9594876982982175,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,0,0.54,0.14,0.22,0
1641,16-09-0668-43,-0.285,-0.754,C818MGB,7,1,1,1,1,0,0,-0.4096925188745988,-1.078957971757558,1.3649207266848762,0,0,0.9,0.87,0.88,1,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
